Date,Value
2017-09-29 00:00:00,63
2017-10-03 00:00:00,85
2017-10-04 00:00:00,100
2017-10-05 00:00:00,100
2017-10-06 00:00:00,116
2017-10-07 00:00:00,145
2017-10-11 01:56:36.865000,145
2017-10-11 02:00:42.404000,145
2017-10-11 03:01:05.410000,145
2017-10-11 04:00:59.795000,145
2017-10-11 05:01:59.407000,145
2017-10-11 06:02:07.420000,145
2017-10-11 07:10:12.810000,145
2017-10-11 08:01:43.765000,145
2017-10-11 09:01:42.334000,145
2017-10-11 10:01:45.562000,145
2017-10-11 11:01:22.944000,145
2017-10-11 12:01:52.049000,140
2017-10-11 13:02:41.945000,140
2017-10-11 14:01:02.564000,140
2017-10-11 15:01:19.347000,140
2017-10-11 16:01:13.429000,140
2017-10-11 17:00:56.260000,140
2017-10-11 18:01:16.996000,140
2017-10-11 19:01:02.766000,140
2017-10-11 20:00:55.471000,140
2017-10-11 22:01:48.627000,140
2017-10-11 23:01:06.833000,140
2017-10-12 00:02:27.204000,140
2017-10-12 01:00:36.469000,140
2017-10-12 02:01:05.294000,140
2017-10-12 03:00:46.905000,140
2017-10-12 04:01:25.989000,140
2017-10-12 05:00:59.674000,140
2017-10-12 06:01:30.958000,140
2017-10-12 07:00:59.633000,140
2017-10-12 08:01:05.477000,140
2017-10-12 09:01:04.214000,140
2017-10-12 10:01:24.431000,140
2017-10-12 11:01:04.541000,140
2017-10-12 12:01:05.379000,140
2017-10-12 13:01:15.481000,140
2017-10-12 15:01:46.505000,140
2017-10-12 16:01:16.493000,140
2017-10-12 17:00:36.081000,140
2017-10-12 18:01:24.363000,140
2017-10-12 19:00:58.219000,140
2017-10-12 20:00:55.496000,140
2017-10-16 19:39:51.400000,151
2017-10-16 21:02:11.065000,151
2017-10-16 22:00:52.617000,151
2017-10-16 23:01:21.509000,151
2017-10-17 00:01:44.391000,151
2017-10-17 01:01:59.423000,151
2017-10-17 02:01:46.266000,151
2017-10-17 03:01:36.643000,151
2017-10-17 04:02:14.370000,151
2017-10-17 05:01:29.203000,151
2017-10-17 06:01:40.327000,151
2017-10-17 07:01:19.279000,151
2017-10-17 08:01:31.950000,151
2017-10-17 09:01:21.139000,151
2017-10-17 10:03:17.800000,151
2017-10-17 11:01:12.324000,151
2017-10-17 12:01:51.991000,151
2017-10-17 13:01:23.194000,151
2017-10-17 14:00:58.452000,151
2017-10-17 16:01:18.977000,151
2017-10-17 17:01:06.641000,151
2017-10-17 18:00:55.541000,151
2017-10-17 19:01:00.370000,151
2017-10-17 20:01:12.314000,151
2017-10-17 21:00:36.696000,151
2017-10-17 22:01:27.734000,151
2017-10-17 23:01:01.274000,151
2017-10-18 00:02:50.468000,151
2017-10-18 01:01:47.341000,151
2017-10-18 02:01:12.911000,151
2017-10-18 03:01:31.130000,151
2017-10-18 04:02:01.756000,151
2017-10-18 05:01:36.682000,151
2017-10-18 06:02:00.793000,151
2017-10-18 07:02:29.707000,151
2017-10-18 08:02:26.997000,151
2017-10-18 09:03:24.120000,151
2017-10-18 10:02:20.380000,151
2017-10-18 11:03:15.811000,151
2017-10-18 12:02:00.282000,151
2017-10-18 13:02:09.129000,151
2017-10-18 14:02:38.596000,151
2017-10-18 15:01:56.171000,151
2017-10-18 16:02:56.343000,151
2017-10-18 17:01:44.084000,151
2017-10-18 18:01:38.049000,151
2017-10-18 19:01:46.587000,151
2017-10-18 20:00:59.368000,151
2017-10-18 21:00:28.175000,151
2017-10-18 22:00:49.163000,151
2017-10-18 23:00:54.189000,151
2017-10-19 00:01:52.870000,151
2017-10-19 01:01:27.702000,151
2017-10-19 02:01:09.068000,151
2017-10-19 03:01:16.814000,151
2017-10-19 04:01:19.485000,151
2017-10-19 05:01:15.808000,151
2017-10-19 06:01:18.264000,151
2017-10-19 07:01:02.270000,151
2017-10-19 08:01:06.779000,151
2017-10-19 09:01:30.404000,151
2017-10-19 10:00:59.430000,151
2017-10-19 11:01:35.892000,151
2017-10-19 12:01:18.530000,151
2017-10-19 13:01:34.970000,151
2017-10-19 14:00:52.681000,151
2017-10-19 15:01:28.383000,151
2017-10-19 16:00:55.087000,151
2017-10-19 17:00:36.268000,151
2017-10-19 18:01:23.471000,151
2017-10-19 19:00:51.721000,151
2017-10-19 20:00:41.262000,151
2017-10-19 21:00:55.905000,151
2017-10-19 22:01:17.813000,151
2017-10-19 23:01:22.055000,151
2017-10-20 00:02:15.033000,151
2017-10-20 01:01:14.024000,151
2017-10-20 02:01:42.877000,151
2017-10-20 03:01:01.063000,151
2017-10-20 04:00:54.278000,151
2017-10-20 05:01:41.508000,151
2017-10-20 06:02:09.057000,151
2017-10-20 07:01:14.574000,151
2017-10-20 08:01:14.474000,151
2017-10-20 09:01:13.132000,151
2017-10-20 10:01:10.959000,151
2017-10-20 11:01:20.559000,151
