Date,Value
2017-11-04 17:01:01.085000,32.9
2017-11-04 18:00:43.314000,32.9
2017-11-04 19:00:53.713000,32.9
2017-11-04 20:00:52.198000,32.9
2017-11-04 21:00:41.774000,32.9
2017-11-04 22:01:17.893000,32.9
2017-11-04 23:01:21.590000,32.9
2017-11-05 00:01:20.546000,32.9
2017-11-05 01:00:50.170000,32.9
2017-11-05 02:01:16.096000,32.9
2017-11-05 03:01:02.594000,32.9
2017-11-05 04:00:44.700000,32.9
