Date,Value
2017-11-04 17:01:01.081000,13.8
2017-11-04 18:00:43.309000,13.8
2017-11-04 19:00:53.712000,13.8
2017-11-04 20:00:52.196000,13.8
2017-11-04 21:00:41.766000,13.8
2017-11-04 22:01:17.890000,13.8
2017-11-04 23:01:21.588000,13.8
2017-11-05 00:01:20.544000,13.8
2017-11-05 01:00:50.168000,13.8
2017-11-05 02:01:16.094000,13.8
2017-11-05 03:01:02.592000,13.8
2017-11-05 04:00:44.699000,13.8
