Date,Value
2017-09-27 00:00:00,150
2017-09-29 00:00:00,230
2017-10-03 00:00:00,315
2017-10-04 00:00:00,430
2017-10-05 00:00:00,409
2017-10-06 00:00:00,481
2017-10-07 00:00:00,612
2017-10-11 01:56:36.870000,560
2017-10-11 02:00:42.458000,560
2017-10-11 03:01:05.417000,560
2017-10-11 04:00:59.801000,560
2017-10-11 05:01:59.446000,560
2017-10-11 06:02:07.448000,560
2017-10-11 07:10:12.816000,560
2017-10-11 08:01:43.772000,560
2017-10-11 09:01:42.338000,560
2017-10-11 10:01:45.571000,560
2017-10-11 11:01:22.962000,560
2017-10-11 12:01:52.067000,628
2017-10-11 13:02:41.964000,628
2017-10-11 14:01:02.571000,628
2017-10-11 15:01:19.353000,628
2017-10-11 16:01:13.441000,628
2017-10-11 17:00:56.287000,628
2017-10-11 18:01:17.024000,628
2017-10-11 19:01:02.776000,628
2017-10-11 20:00:55.478000,628
2017-10-11 22:01:48.633000,628
2017-10-11 23:01:06.872000,628
2017-10-12 00:02:27.214000,628
2017-10-12 01:00:36.473000,628
2017-10-12 02:01:05.302000,628
2017-10-12 03:00:46.910000,628
2017-10-12 04:01:26.001000,628
2017-10-12 05:00:59.678000,628
2017-10-12 06:01:30.971000,628
2017-10-12 07:00:59.638000,628
2017-10-12 08:01:05.481000,628
2017-10-12 09:01:04.220000,628
2017-10-12 10:01:24.435000,628
2017-10-12 11:01:04.544000,628
2017-10-12 12:01:05.386000,664
2017-10-12 13:01:15.485000,664
2017-10-12 15:01:46.509000,664
2017-10-12 16:01:16.497000,664
2017-10-12 17:00:36.085000,664
2017-10-12 18:01:24.368000,664
2017-10-12 19:00:58.222000,664
2017-10-12 20:00:55.505000,664
2017-10-16 19:39:51.433000,871
2017-10-16 21:02:11.075000,871
2017-10-16 22:00:52.644000,871
2017-10-16 23:01:21.544000,871
2017-10-17 00:01:44.395000,871
2017-10-17 01:01:59.430000,871
2017-10-17 02:01:46.270000,871
2017-10-17 03:01:36.679000,871
2017-10-17 04:02:14.376000,871
2017-10-17 05:01:29.207000,871
2017-10-17 06:01:40.344000,871
2017-10-17 07:01:19.284000,871
2017-10-17 08:01:31.956000,871
2017-10-17 09:01:21.143000,871
2017-10-17 10:03:17.820000,871
2017-10-17 11:01:12.331000,871
2017-10-17 12:01:52.013000,702
2017-10-17 13:01:23.200000,702
2017-10-17 14:00:58.466000,702
2017-10-17 16:01:19.029000,702
2017-10-17 17:01:06.648000,702
2017-10-17 18:00:55.552000,702
2017-10-17 19:01:00.378000,702
2017-10-17 20:01:12.321000,702
2017-10-17 21:00:36.704000,702
2017-10-17 22:01:27.743000,702
2017-10-17 23:01:01.323000,702
2017-10-18 00:02:50.522000,702
2017-10-18 01:01:47.353000,702
2017-10-18 02:01:12.916000,702
2017-10-18 03:01:31.135000,702
2017-10-18 04:02:01.761000,702
2017-10-18 05:01:36.688000,702
2017-10-18 06:02:00.796000,702
2017-10-18 07:02:29.711000,702
2017-10-18 08:02:27.003000,702
2017-10-18 09:03:24.149000,702
2017-10-18 10:02:20.384000,702
2017-10-18 11:03:15.816000,702
2017-10-18 12:02:00.288000,702
2017-10-18 13:02:09.155000,838
2017-10-18 14:02:38.601000,838
2017-10-18 15:01:56.177000,838
2017-10-18 16:02:56.349000,838
2017-10-18 17:01:44.090000,838
2017-10-18 18:01:38.053000,838
2017-10-18 19:01:46.718000,838
2017-10-18 20:00:59.371000,838
2017-10-18 21:00:28.184000,838
2017-10-18 22:00:49.169000,838
2017-10-18 23:00:54.195000,838
2017-10-19 00:01:52.877000,838
2017-10-19 01:01:27.706000,838
2017-10-19 02:01:09.083000,838
2017-10-19 03:01:16.826000,838
2017-10-19 04:01:19.507000,838
2017-10-19 05:01:15.813000,838
2017-10-19 06:01:18.283000,838
2017-10-19 07:01:02.274000,838
2017-10-19 08:01:06.808000,838
2017-10-19 09:01:30.410000,838
2017-10-19 10:00:59.434000,838
2017-10-19 11:01:35.905000,838
2017-10-19 12:01:18.539000,838
2017-10-19 13:01:34.987000,953
2017-10-19 14:00:52.687000,953
2017-10-19 15:01:28.390000,953
2017-10-19 16:00:55.093000,953
2017-10-19 17:00:36.279000,953
2017-10-19 18:01:23.478000,953
2017-10-19 19:00:51.725000,953
2017-10-19 20:00:41.265000,953
2017-10-19 21:00:55.908000,953
2017-10-19 22:01:17.818000,953
2017-10-19 23:01:22.059000,953
2017-10-20 00:02:15.037000,953
2017-10-20 01:01:14.080000,953
2017-10-20 02:01:42.880000,953
2017-10-20 03:01:01.071000,953
2017-10-20 04:00:54.281000,953
2017-10-20 05:01:41.518000,953
2017-10-20 06:02:09.070000,953
2017-10-20 07:01:14.581000,953
2017-10-20 08:01:14.480000,953
2017-10-20 09:01:13.139000,953
2017-10-20 10:01:10.963000,953
2017-10-20 11:01:20.570000,953
2017-10-20 12:02:10.643000,953
2017-10-20 13:01:04.643000,953
2017-10-20 14:00:53.455000,934
2017-10-20 15:01:19.257000,934
2017-10-20 16:01:36.228000,934
2017-10-20 17:01:18.217000,934
2017-10-20 18:01:36.825000,934
2017-10-20 19:01:34.379000,934
2017-10-20 20:01:01.350000,934
2017-10-20 21:00:49.414000,934
2017-10-20 22:01:21.257000,934
2017-10-20 23:00:57.260000,934
2017-10-21 00:01:01.566000,934
2017-10-21 01:01:21.530000,934
2017-10-21 02:01:32.913000,934
2017-10-21 02:10:54.850000,934
2017-10-21 03:01:31.722000,934
2017-10-21 04:01:09.586000,934
2017-10-21 05:01:26.362000,934
2017-10-21 06:01:18.844000,934
2017-10-21 07:01:18.997000,934
2017-10-21 08:01:26.777000,934
2017-10-21 09:01:21.937000,934
2017-10-21 10:01:05.424000,934
2017-10-21 11:00:51.130000,934
2017-10-21 12:01:03.435000,934
2017-10-21 13:00:49.300000,976
2017-10-21 14:01:39.339000,976
2017-10-21 15:00:59.799000,976
2017-10-21 16:01:12.522000,976
2017-10-21 17:00:24.889000,976
2017-10-21 18:00:44.242000,976
2017-10-21 19:00:51.440000,976
2017-10-21 20:00:30.091000,976
2017-10-21 21:01:08.591000,976
2017-10-21 22:00:52.678000,976
2017-10-21 23:00:44.855000,976
2017-10-22 00:02:02.448000,976
2017-10-22 01:01:28.992000,976
2017-10-22 02:00:55.681000,976
2017-10-22 03:01:23.383000,976
2017-10-22 04:01:10.821000,976
2017-10-22 05:01:00.531000,976
2017-10-22 06:01:18.792000,976
2017-10-22 07:01:04.581000,976
2017-10-22 08:00:50.135000,976
2017-10-22 09:00:57.960000,976
2017-10-22 10:01:11.090000,976
2017-10-22 11:01:25.741000,976
2017-10-22 12:01:28.207000,976
2017-10-22 13:01:20.558000,976
2017-10-22 14:01:19.398000,976
2017-10-22 15:01:29.899000,976
2017-10-22 16:01:20.850000,976
2017-10-22 17:01:27.848000,976
2017-10-22 18:01:16.627000,976
2017-10-22 19:01:09.664000,976
2017-10-22 20:01:02.706000,976
2017-10-22 21:00:59.799000,976
2017-10-22 22:00:46.993000,976
2017-10-22 23:01:05.893000,976
2017-10-23 00:01:29.552000,976
2017-10-23 01:01:20.150000,976
2017-10-23 02:01:23.679000,976
2017-10-23 03:01:29.169000,976
2017-10-23 04:01:17.708000,976
2017-10-23 05:00:57.358000,976
2017-10-23 06:01:21.382000,976
2017-10-23 07:01:25.531000,976
2017-10-23 08:01:44.926000,976
2017-10-23 09:01:19.208000,976
2017-10-23 10:01:24.548000,976
2017-10-23 11:00:51.651000,976
2017-10-23 12:01:30.732000,976
2017-10-23 13:00:53.334000,976
2017-10-23 14:01:04.884000,976
2017-10-23 15:01:36.856000,976
2017-10-23 16:01:44.088000,976
2017-10-23 17:00:58.698000,976
2017-10-23 18:01:00.933000,976
2017-10-23 19:00:47.174000,976
2017-10-23 20:00:45.522000,976
2017-10-23 21:01:07.609000,976
2017-10-23 22:01:07.175000,976
2017-10-23 23:00:52.804000,976
2017-10-24 00:02:01.382000,976
2017-10-24 01:01:42.207000,976
2017-10-24 02:01:18.807000,976
2017-10-24 03:01:36.637000,976
2017-10-24 04:01:23.170000,976
2017-10-24 05:01:33.400000,976
2017-10-24 06:02:09.052000,976
2017-10-24 07:01:17.927000,976
2017-10-24 08:01:23.908000,976
2017-10-24 09:01:26.060000,976
2017-10-24 10:01:20.827000,976
2017-10-24 11:01:05.500000,976
